swid,ref_idvl_id,exprnc_id,tkt_mod_id,new_ats_gst_id,new_sls_txn_id,new_sls_txn_dssn_id,old_sls_txn_id,old_sls_txn_dssn_id,new_ats_prod_id,new_prod_ds,new_price_subtyp_nm,new_tkt_vld_strt_dt,new_tkt_exp_d,old_tkt_vld_strt_dt,old_tkt_exp_dt,new_atsr_tkt_id,old_ats_prod_id,orig_prod_ds,orig_price_subtyp_nm,old_atsr_tkt_id,old_sls_txn_dt,new_sls_txn_dt,sls_txn_typ_cd,net_sls_am,ti2_txn_idvl_id,GST_ID,MINOR_GST_IN,EML_NULL_IN,ADDR_NULL_IN,ST_CD,ADDR_PSTL_CD,CNTRY_ID,RSDNC_CD,SOCAL_IN,FLRES_IN,US_TERR_IN,DMA_CD,DMA_DESC,DMA_DVSN_NM,DMR_RGN_NM,HSHOLD_LIFESTAGE,DVC_MBR_IN,DVC_LEAD_IN,DLR_ACTV_AP_IN,DLR_LPSD_AP_IN,DLR_LPSD_AP_DAYS,WDW_ACTV_AP_IN,WDW_LPSD_AP_IN,WDW_LPSD_AP_DAYS,ABD_INHOUSE_IN,AUL_INHOUSE_IN,BCH_INHOUSE_IN,DCL_INHOUSE_IN,DLR_INHOUSE_IN,WDW_INHOUSE_IN,ABD_PST_STY_IN,ABD_PST_STY_CNT,ABD_MAX_PST_STY_DT,AUL_PST_STY_IN,AUL_PST_STY_CNT,AUL_MAX_PST_STY_DT,BCH_PST_STY_IN,BCH_PST_STY_CNT,BCH_MAX_PST_STY_DT,DCL_PST_STY_IN,DCL_PST_STY_CNT,DCL_MAX_PST_STY_DT,DLR_PST_STY_CNT,DLR_MAX_PST_STY_DT,DLR_PST_STY_IN,DLR_GNH_PST_STY_IN,DLR_GNH_PST_STY_CNT,DLR_GNH_MAX_PST_STY_DT,WDW_PST_STY_IN,WDW_PST_STY_CNT,WDW_MAX_PST_STY_DT,ABD_BKNG_IN,ABD_MAX_BKNG_DT,AUL_BKNG_IN,AUL_MAX_BKNG_DT,BCH_BKNG_IN,BCH_MAX_BKNG_DT,DCL_BKNG_IN,DCL_MAX_BKNG_DT,DLR_BKNG_IN,DLR_MAX_BKNG_DT,WDW_BKNG_IN,WDW_MAX_BKNG_DT,ABD_FUT_STY_IN,ABD_MIN_FUT_ARVL_DT,AUL_FUT_STY_IN,AUL_MIN_FUT_ARVL_DT,BCH_FUT_STY_IN,BCH_MIN_FUT_ARVL_DT,DCL_FUT_STY_IN,DCL_MIN_FUT_ARVL_DT,DLR_FUT_STY_IN,DLR_MIN_FUT_ARVL_DT,DLR_GNH_FUT_STY_IN,DLR_GNH_MIN_FUT_ARVL_DT,WDW_FUT_STY_IN,WDW_MIN_FUT_ARVL_DT,ABD_CNCL_IN,ABD_MAX_CNCL_DT,AUL_CNCL_IN,AUL_MAX_CNCL_DT,BCH_CNCL_IN,BCH_MAX_CNCL_DT,DCL_CNCL_IN,DCL_MAX_CNCL_DT,DLR_CNCL_IN,DLR_MAX_CNCL_DT,WDW_CNCL_IN,WDW_MAX_CNCL_DT,AUL_SHOP_IN,AUL_MAX_SHP_DT,BCH_SHOP_IN,BCH_MAX_SHP_DT,DLR_SHOP_IN,DLR_MAX_SHP_DT,WDW_SHOP_IN,WDW_MAX_SHP_DT,ABD_HR_IN,ABD_MAX_HR_DT,AUL_HR_IN,AUL_MAX_HR_DT,DCL_HR_IN,DCL_MAX_HR_DT,DLR_HR_IN,DLR_MAX_HR_DT,WDW_HR_IN,WDW_MAX_HR_DT,ABD_CLTRL_IN,ABD_MAX_CLTRL_DT,AUL_CLTRL_IN,AUL_MAX_CLTRL_DT,DCL_CLTRL_IN,DCL_MAX_CLTRL_DT,DLR_CLTRL_IN,DLR_MAX_CLTRL_DT,WDW_CLTRL_IN,WDW_MAX_CLTRL_DT,DLR_STKFIG_IN,DLR_MAX_STKFIG_DT,WDW_STKFIG_IN,WDW_MAX_STKFIG_DT,DLR_DINE_IN,DLR_MAX_DINE_DT,WDW_DINE_IN,WDW_MAX_DINE_DT,DLR_PFE_IN,DLR_MAX_PFE_DT,WDW_PFE_IN,WDW_MAX_PFE_DT,REG_IN,MAX_REG_DT,AUL_DPI_PHOTO_IN,AUL_MAX_ACTV_CAPTR_DT,DLR_DPI_PHOTO_IN,DLR_MAX_ACTV_CAPTR_DT,WDW_DPI_PHOTO_IN,WDW_MAX_ACTV_CAPTR_DT,DS_ORD_IN,DS_MAX_ORD_DT,DVA_ENG_IN,DVA_MAX_ENG_DT,EML_POS_RESP_IN,MAX_EML_POS_RESP_DT,MAX_INTRCT_DT,GST_PROMO_DM,ABD_GST_PROMO_DM,AUL_GST_PROMO_DM,DCL_GST_PROMO_DM,DLR_GST_PROMO_DM,DVC_GST_PROMO_DM,WDW_GST_PROMO_DM,GST_PROMO_EM,ABD_GST_PROMO_EM,AUL_GST_PROMO_EM,DCL_GST_PROMO_EM,DLR_GST_PROMO_EM,DVC_GST_PROMO_EM,DVCMBR_GST_PROMO_EM,WDW_GST_PROMO_EM,WDW_GST_PROMO_FBCA,ABD_MAX_PST_NGHT_CNT_2YR,ABD_PST_STY_CNT_2YR,ABD_MAX_PST_NGHT_CNT,AUL_MAX_PST_NGHT_CNT_2YR,AUL_PST_STY_CNT_2YR,AUL_LST_STY_MTH_2YR,AUL_MAX_PST_NGHT_CNT,DCL_LST_STY_CTGY_2YR,DCL_MAX_PST_NGHT_CNT_2YR,DCL_LST_PORT_2YR,DCL_PST_STY_CNT_2YR,DCL_LST_REGN_2YR,DCL_MAX_PST_NGHT_CNT,DCL_PST_STY_HGHST_CTGY,DCL_CSTWY_CLB_STS,DLR_MAX_PST_NGHT_CNT_2YR,DLR_LST_STY_CTGY_2YR,DLR_PST_STY_CNT_2YR,DLR_LST_STY_MTH_2YR,DLR_MAX_PST_NGHT_CNT,DLR_PST_STY_HGHST_CTGY,WDW_MAX_PST_NGHT_CNT_2YR,WDW_LST_STY_CTGY_2YR,WDW_PST_STY_CNT_2YR,WDW_LST_STY_MTH_2YR,WDW_MAX_PST_NGHT_CNT,WDW_PST_STY_HGHST_CTGY,ABD_GTM_VPC,ABD_DAYS_TO_ARVL,ABD_DAYS_TO_ARVL_CTGRY,ABD_FUT_ARVL_MTH,ABD_PST_STY_42_DAY_IN,ABD_LST_STY_DAY_SINCE_CNT,ABD_LST_STY_YRS_SINCE_CTGRY,ABD_RCNT_STY_42_DAY_IN,BCH_GTM_VPC,BCH_DAYS_TO_ARVL,BCH_DAYS_TO_ARVL_CTGRY,BCH_FUT_ARVL_MTH,BCH_PST_STY_42_DAY_IN,BCH_LST_STY_DAY_SINCE_CNT,BCH_LST_STY_YRS_SINCE_CTGRY,BCH_RCNT_STY_42_DAY_IN,WDW_GTM_VPC,WDW_DAYS_TO_ARVL,WDW_DAYS_TO_ARVL_CTGRY,WDW_FUT_ARVL_MTH,WDW_PST_STY_42_DAY_IN,WDW_LST_STY_DAY_SINCE_CNT,WDW_LST_STY_YRS_SINCE_CTGRY,WDW_RCNT_STY_42_DAY_IN,DCL_GTM_VPC,DCL_DAYS_TO_ARVL,DCL_DAYS_TO_ARVL_CTGRY,DCL_FUT_ARVL_MTH,DCL_PST_STY_42_DAY_IN,DCL_LST_STY_DAY_SINCE_CNT,DCL_LST_STY_YRS_SINCE_CTGRY,DCL_RCNT_STY_42_DAY_IN,DLR_GTM_VPC,DLR_DAYS_TO_ARVL,DLR_DAYS_TO_ARVL_CTGRY,DLR_FUT_ARVL_MTH,DLR_PST_STY_42_DAY_IN,DLR_LST_STY_DAY_SINCE_CNT,DLR_LST_STY_YRS_SINCE_CTGRY,DLR_RCNT_STY_42_DAY_IN,AUL_PST_STY_42_DAY_IN,AUL_GTM_VPC,AUL_DAYS_TO_ARVL,AUL_DAYS_TO_ARVL_CTGRY,AUL_FUT_ARVL_MTH,AUL_RCNT_STY_42_DAY_IN,AUL_LST_STY_DAY_SINCE_CNT,AUL_LST_STY_YRS_SINCE_CTGRY,DLR_AP_STATUS,WDW_AP_STATUS,AUL_RCNT_SHOP_IN,AUL_DAYS_SINCE_SHOP,BCH_RCNT_SHOP_IN,BCH_DAYS_SINCE_SHOP,DLR_RCNT_SHOP_IN,DLR_DAYS_SINCE_SHOP,WDW_RCNT_SHOP_IN,WDW_DAYS_SINCE_SHOP,WDW_ACTV_TP_TKT_IN,MVMCP_VALID_IN,MNSSHP_VALID_IN,DLR_ACTV_TP_TKT_IN,CAST_MBR_IN,CAST_MBR_ADDR_IN
{5887C2DE-D366-468F-8F41-EC89F3CD9505},2133224805,CAFEF00D650200000000000356109882,150226985,9.30731E+15,502779589,515655736,502779587,515655734,53337,1 DAY (1 THEME PARK) AGES(10+) EXPIRES,DELTA,1/25/19,1/25/19,1/24/19,1/24/19,657868923,53337,1 DAY (1 THEME PARK) AGES(10+) EXPIRES,DELTA,657868921,1/24/19,1/24/19,G,0,3331876332,2133224805,N,N,N,UT,84040,USA,N,N,N,N,770,SALT LAKE CITY,Mountain,West,SENIORS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,N,0,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,9/25/14,N,?,N,?,N,?,Y,1/11/19,N,?,N,?,N,?,N,?,N,?,N,?,1/11/19,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
{2A05553C-68F3-4184-8555-3C68F37184C7},2041368046,CAFEF00D650200000000000159112942,152683859,7.60052E+15,512458967,525440234,512459018,525440285,59228,1 DAY (1 THEME PARK) AGES(10+) EXPIRES,DELTA,4/22/19,4/22/19,4/21/19,4/22/19,664901252,59228,1 DAY (1 THEME PARK) AGES(10+) EXPIRES,DELTA,664901339,4/22/19,4/22/19,G,0,2122255148,2041368046,N,N,N,MA,1730,USA,N,N,N,N,506,BOSTON (MANCHESTER),New England,Northeast,CORE,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,Y,6,4/23/19,N,?,N,?,N,?,N,?,N,?,Y,10/27/18,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,10/14/17,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,5/22/14,N,?,N,?,N,?,N,?,N,?,Y,4/15/18,N,?,N,?,Y,9/9/14,N,?,N,?,Y,4/16/18,N,?,N,?,Y,11/2/18,4/23/19,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,5,Deluxe Villa,3,4,7,Deluxe Villa,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,Y,62,less_one_year,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
{7DBE2BB5-7E5D-4DA7-BF1E-F0F84A9564F4},3359744895,CAFEF00D650200000000000033288282,148390198,9.30071E+15,494062647,506843640,444374819,456659818,53337,1 DAY (1 THEME PARK) AGES(10+) EXPIRES,DELTA,11/9/18,11/9/18,10/28/17,11/9/18,651857504,53411,1 DAY (1 THEME PARK) AGES(10+) EXPIRES,DELTA,622369789,10/28/17,11/9/18,G,8.52,340974634,3359744895,N,N,N,OH,43004,USA,N,N,N,N,535,"COLUMBUS, OH",East North Central,Midwest,ADULTS,N,Y,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,N,0,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,2/8/08,N,?,N,?,Y,11/9/18,N,?,N,?,Y,2/11/19,2/11/19,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
{65F396EE-153E-4231-8D69-87654065A80C},3004311851,CAFEF00D650200000000000046133483,150336687,9.30093E+15,503196819,516076905,496496986,509304004,53343,2 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,2/26/19,3/1/19,2/25/19,1/28/19,658112201,53343,2 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,653490602,11/30/18,1/28/19,G,2.45,2698555745,3004311851,N,N,N,,0,CRI,I,N,N,N,?,?,?,?,ADULTS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,N,0,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,11/30/16,N,?,N,?,N,?,N,?,N,?,N,?,11/30/16,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
{14A9FDF3-3DED-4FCA-A9FD-F33DED6FCA43},3241824547,CAFEF00D650200000000000305857249,152897681,7.60033E+15,513242312,526445077,513030448,526231613,53343,2 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,4/29/19,5/2/19,4/28/28,4/29/19,665321211,53632,2 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,665170720,4/27/19,4/29/19,G,0,3241824546,3241824547,N,N,N,MI,48438,USA,N,N,N,N,513,FLINT-SAGINAW-BAY CITY,East North Central,Midwest,YOUNG ADULTS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,Y,1,5/1/19,N,?,N,?,N,?,N,?,N,?,Y,3/1/19,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,3/4/19,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,3/18/14,N,?,N,?,N,?,N,?,N,?,Y,2/4/19,5/1/19,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,3,Moderate,1,5,3,Moderate,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,Y,54,less_one_year,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
{F8B2598F-2A65-456B-9F39-B5F7A20EF277},3337335031,CAFEF00D650200000000000357446076,150085362,9.30732E+15,502044231,514911917,501939922,514806490,53377,5 DAY PARK HOPPER PLUS AGES(10+) EXPIRES,DELTA,3/10/19,2/24/19,3/11/19,1/17/19,657322912,53377,5 DAY PARK HOPPER PLUS AGES(10+) EXPIRES,DELTA,657266290,1/16/19,1/17/19,G,0,3337335539,3337335031,N,N,N,MS,39437,USA,N,N,N,N,710,HATTIESBURG-LAUREL,East South Central,South,TWEEN,N,Y,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,Y,2,3/17/19,N,?,N,?,N,?,N,?,N,?,Y,2/24/19,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,12/10/18,N,?,N,?,Y,3/14/19,N,?,N,?,N,?,3/17/19,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,7,Deluxe Villa,2,3,7,Deluxe Villa,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,Y,99,less_one_year,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
{2D67EECC-EBA6-498A-B7B1-2D11441B8CCB},3194425972,CAFEF00D650200000000000244070547,153593062,9.3095E+15,516508981,529944938,510472151,523484563,60641,4 DAY PARK HOPPER PLUS AGES(10+) EXPIRES,DELTA,6/1/19,6/8/19,6/2/19,5/30/19,667308125,60641,4 DAY PARK HOPPER PLUS AGES(10+) EXPIRES,DELTA,663311166,4/4/19,5/30/19,G,0,3194425971,3194425972,N,N,N,TX,77422,USA,N,N,N,N,618,HOUSTON,West South Central,South,ADULTS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,N,0,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,9/9/18,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,8/21/18,N,?,N,?,N,?,N,?,N,?,Y,9/12/18,9/12/18,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
{B47A6AA0-ACE2-4CC7-82F6-23A8992E4179},2973484060,CAFEF00D650200000000000057511097,153906080,9.30711E+15,517882151,531334189,517222754,530666838,59228,1 DAY (1 THEME PARK) AGES(10+) EXPIRES,DELTA,6/15/19,6/15/19,6/14/19,6/13/19,668173405,59228,1 DAY (1 THEME PARK) AGES(10+) EXPIRES,DELTA,667685798,6/6/19,6/13/19,G,0,2973484059,2973484060,N,N,N,MD,20747,USA,N,N,N,N,511,"WASHINGTON, DC (HAGRSTWN)",South Atlantic,South,ADULTS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,N,0,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,2/6/18,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,10/22/17,N,?,N,?,N,?,N,?,N,?,N,?,2/6/18,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
{51C9A881-D444-45FF-89A8-81D444F5FF0A},1671141418,CAFEF00D650200000000000013487355,149709077,9.30063E+15,500437043,513288246,500450047,513301250,53367,4 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,1/9/19,1/15/19,1/12/19,1/3/19,656111139,53367,4 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,656126400,1/3/19,1/3/19,G,9.2,1671141417,1671141418,N,N,N,SP,01425-011,BRA,I,N,N,N,?,?,?,?,SENIORS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,Y,3,1/15/19,N,?,N,?,N,?,N,?,N,?,Y,12/18/18,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,1/6/15,N,?,N,?,Y,7/9/12,N,?,N,?,Y,1/10/19,N,?,N,?,N,?,1/15/19,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,7,Deluxe,1,1,7,Deluxe,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,Y,160,less_one_year,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
{AF842473-DDE0-4551-AF1E-3458164600A7},3277833729,CAFEF00D650200000000000313238909,152658232,9.30811E+15,512291288,525271093,494219931,507002282,59268,6 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,11/10/19,11/18/19,11/11/19,4/20/19,664706190,54337,6 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,651902941,11/10/18,4/20/19,G,32.73,3277833728,3277833729,N,N,N,DE,19709,USA,N,N,N,N,504,PHILADELPHIA,Mid-Atlantic,Northeast,ADULTS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,N,0,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,7/18/11,N,?,N,?,N,?,N,?,N,?,Y,11/11/18,11/11/18,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,Y,N,N,N,N,N
{9E403BC8-6236-496F-803B-C86236C96F0B},1851704848,CAFEF00D650200000000000072543967,149654150,8.60201E+15,500153767,513002953,497430630,510249587,53343,2 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,1/6/19,1/9/19,1/9/19,1/1/19,655889577,53343,2 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,654127863,12/9/18,1/1/19,G,0,1851704847,1851704848,N,N,N,IL,60067,USA,N,N,N,N,602,CHICAGO,East North Central,Midwest,ADULTS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,N,0,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,4/25/13,N,?,N,?,N,?,N,?,N,?,Y,4/22/18,4/22/18,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,Y,N,N,N,N,N
{CD84722B-EB65-4722-9094-9B7DE85E0594},3339810348,CAFEF00D650200000000000116845055,150154522,7.30322E+15,502393682,515264902,502395542,515266762,53343,2 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,1/20/19,1/23/19,1/21/19,1/20/19,657546327,53343,2 DAY (1 THEME PARK PER DAY) AGES(10+) EXPIRES,DELTA,657549872,1/20/19,1/20/19,G,6.37,2760967726,3339810348,N,N,N,NC,27203,USA,N,N,N,N,518,GREENSBORO-H.POINT-W.SALEM,South Atlantic,South,ADULTS,N,N,N,N,?,N,N,?,N,N,N,N,N,N,N,0,?,N,0,?,N,0,?,N,0,?,0,?,N,N,0,?,N,0,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,N,?,Y,7/27/11,N,?,N,?,Y,1/21/19,N,?,N,?,Y,1/29/19,1/29/19,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,?,?,?,?,N,0,?,N,N,?,?,?,?,N,0,?,?,?,N,?,N,?,N,?,N,?,N,N,N,N,N,N
